Credora;Devedora;Referencia;Trafego;POI;Rel;DESC;GH;Chamadas;Minutos;Tarifa;R$_Liq;PIS_Cofins;ICMS;R$_Bruto;CN_RELACIONAMENTO;CBS;IBS_Municipal;IBS_Estadual;EOT_Ponta;Corredor
025;011;202603;202601;D017CTBC;00;NENL;N;000000000037;000000000112,9;0,00626;0000000000000,71;0000000000000,03;0000000000000,00;0000000000000,74;;0000000000000,01;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;E0403385;00;GE8L;N;000000000001;000000000003,6;0,00626;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;E0403386;00;NENL;N;000000000006;000000000007,3;0,00626;0000000000000,05;0000000000000,00;0000000000000,00;0000000000000,05;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;E0404084;00;NENL;N;000000000028;000000000063,2;0,00626;0000000000000,40;0000000000000,01;0000000000000,00;0000000000000,41;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;E0404084;00;NENL;R;000000000002;000000000006,0;0,00438;0000000000000,03;0000000000000,00;0000000000000,00;0000000000000,03;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;E04TLF_S;00;GE8L;N;000000000001;000000000001,2;0,00626;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;IB100812;00;NENL;N;000000113424;000000059405,8;0,00626;0000000000371,88;0000000000014,09;0000000000000,00;0000000000385,97;;0000000000003,35;0000000000000,00;0000000000000,00;000000000000037;025
025;011;202603;202601;IB100812;00;NENL;R;000000003602;000000001843,1;0,00438;0000000000008,07;0000000000000,31;0000000000000,00;0000000000008,38;;0000000000000,07;0000000000000,00;0000000000000,00;000000000000001;025
025;011;202603;202601;IB100814;00;NENL;N;000000120727;000000063269,0;0,00626;0000000000396,06;0000000000015,00;0000000000000,00;0000000000411,06;;0000000000003,56;0000000000000,00;0000000000000,00;000000000000040;025
025;011;202603;202601;IB100814;00;NENL;R;000000000764;000000000403,7;0,00438;0000000000001,77;0000000000000,07;0000000000000,00;0000000000001,84;;0000000000000,02;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;JG6TLF_S;00;GE8L;N;000000000060;000000000301,8;0,00626;0000000000001,89;0000000000000,07;0000000000000,00;0000000000001,96;;0000000000000,02;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;JG6TLF_S;00;GE8L;R;000000000002;000000000001,7;0,00438;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;L017105;00;NENL;N;000000000005;000000000032,5;0,00626;0000000000000,20;0000000000000,01;0000000000000,00;0000000000000,21;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;MB301110;00;GE8L;N;000000000005;000000000056,4;0,00626;0000000000000,35;0000000000000,01;0000000000000,00;0000000000000,36;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
025;011;202603;202601;MB301110;00;NENL;N;000000000450;000000001670,3;0,00626;0000000000010,46;0000000000000,40;0000000000000,00;0000000000010,86;;0000000000000,09;0000000000000,00;0000000000000,00;000000000000001;025
025;011;202603;202601;MB301110;00;NENL;R;000000000008;000000000012,5;0,00438;0000000000000,05;0000000000000,00;0000000000000,00;0000000000000,05;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;025
