014;011;202607;202607;11895002;0; LENV;R;18;14,3;0,01245;0,18;0,01;0;0,18
014;011;202607;202607;110110KL;0; LETV;N;58;39,9;0,01779;0,71;0,03;0;0,74
014;011;202607;202607;110110KR;0; LETV;N;56;33,9;0,01779;0,6;0,02;0;0,63
014;011;202607;202607;110110KY;0; LETV;N;40;30,2;0,01779;0,54;0,02;0;0,56
014;011;202607;202607;110110L4;0; LETV;N;46;25,1;0,01779;0,45;0,02;0;0,46
014;011;202607;202607;110110LA;0; LETV;N;54;36;0,01779;0,64;0,02;0;0,66
014;011;202607;202607;110110LG;0; LETV;N;66;39,7;0,01779;0,71;0,03;0;0,73
014;011;202607;202607;110110LZ;0; LETV;N;85;52,9;0,01779;0,94;0,04;0;0,98
014;011;202607;202607;110110KL;0; LETV;R;11;5,6;0,01245;0,07;0;0;0,07
014;011;202607;202607;110110KR;0; LETV;R;14;7,8;0,01245;0,1;0;0;0,1
014;011;202607;202607;110110KY;0; LETV;R;14;7,6;0,01245;0,09;0;0;0,1
014;011;202607;202607;110110L4;0; LETV;R;15;10,2;0,01245;0,13;0;0;0,13
014;011;202607;202607;110110LA;0; LETV;R;9;4,7;0,01245;0,06;0;0;0,06
014;011;202607;202607;110110LG;0; LETV;R;16;9,1;0,01245;0,11;0;0;0,12
014;011;202607;202607;110110LZ;0; LETV;R;17;10,8;0,01245;0,13;0,01;0;0,14
014;011;202607;202607;110110KM;0; LSAV;N;950;2607;0,01779;46,38;1,76;0;48,14
014;011;202607;202607;110110KQ;0; LSAV;N;923;2250,9;0,01779;40,04;1,52;0;41,56
014;011;202607;202607;110110KU;0; LSAV;N;1249;3300,1;0,01779;58,71;2,22;0;60,93
014;011;202607;202607;110110KZ;0; LSAV;N;1005;2292,1;0,01779;40,78;1,54;0;42,32
014;011;202607;202607;110110L3;0; LSAV;N;1000;2778,6;0,01779;49,43;1,87;0;51,3
014;011;202607;202607;110110L7;0; LSAV;N;1352;3992,3;0,01779;71,02;2,69;0;73,71
014;011;202607;202607;110110LB;0; LSAV;N;965;2568;0,01779;45,68;1,73;0;47,42
014;011;202607;202607;110110LF;0; LSAV;N;1022;2521,7;0,01779;44,86;1,7;0;46,56
014;011;202607;202607;110110LK;0; LSAV;N;1277;3135,5;0,01779;55,78;2,11;0;57,89
014;011;202607;202607;110110LN;0; LSAV;N;1006;2699,3;0,01779;48,02;1,82;0;49,84
014;011;202607;202607;110110LR;0; LSAV;N;971;2562,9;0,01779;45,59;1,73;0;47,32
