Credora;Devedora;Referencia;Trafego;POI;Rel;DESC;GH;Chamadas;Minutos;Tarifa;R$_Liq;PIS_Cofins;ICMS;R$_Bruto;CN_RELACIONAMENTO;CBS;IBS_Municipal;IBS_Estadual;EOT_Ponta;Corredor
035;200;202603;202603;8FLICTBB;00;NSNI;D;000000000001;000000000001,0;0,00671;0000000000000,01;0000000000000,00;0000000000000,00;0000000000000,01;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;931
035;200;202603;202603;8FLICTBB;00;NSNI;N;000000000008;000000000032,0;0,00671;0000000000000,21;0000000000000,01;0000000000000,00;0000000000000,22;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;031
035;200;202603;202603;8FLICTBB;00;NSNI;N;000000000003;000000000008,7;0,00671;0000000000000,06;0000000000000,00;0000000000000,00;0000000000000,06;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;253
035;200;202603;202603;8FLICTBB;00;NSNI;N;000000000008;000000000044,8;0,00671;0000000000000,30;0000000000000,01;0000000000000,00;0000000000000,31;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
035;200;202603;202603;8FLICTBB;00;NSNI;N;000000000001;000000000000,5;0,00671;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;705
035;200;202603;202603;8FLICTBB;00;NSNL;N;000000000012;000000000039,8;0,00631;0000000000000,25;0000000000000,01;0000000000000,00;0000000000000,26;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;9FSICTAB;00;NSNI;D;000000000010;000000000013,7;0,00671;0000000000000,09;0000000000000,00;0000000000000,00;0000000000000,09;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;031
035;200;202603;202603;9FSICTAB;00;NSNI;D;000000000013;000000000044,2;0,00671;0000000000000,30;0000000000000,01;0000000000000,00;0000000000000,31;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;253
035;200;202603;202603;9FSICTAB;00;NSNI;D;000000000012;000000000069,1;0,00671;0000000000000,46;0000000000000,02;0000000000000,00;0000000000000,48;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
035;200;202603;202603;9FSICTAB;00;NSNI;N;000000000008;000000000022,4;0,00671;0000000000000,15;0000000000000,01;0000000000000,00;0000000000000,16;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;031
035;200;202603;202603;9FSICTAB;00;NSNI;N;000000000003;000000000008,1;0,00671;0000000000000,05;0000000000000,00;0000000000000,00;0000000000000,05;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;253
035;200;202603;202603;9FSICTAB;00;NSNI;N;000000000007;000000000036,6;0,00671;0000000000000,25;0000000000000,01;0000000000000,00;0000000000000,26;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
035;200;202603;202603;9FSICTAB;00;NSNI;N;000000000001;000000000000,5;0,00671;0000000000000,00;0000000000000,00;0000000000000,00;0000000000000,00;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;705
035;200;202603;202603;9FSICTAB;00;NSNI;N;000000000002;000000000002,7;0,00671;0000000000000,02;0000000000000,00;0000000000000,00;0000000000000,02;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;931
035;200;202603;202603;9FSICTAB;00;NSNL;N;000000000005;000000000011,0;0,00631;0000000000000,07;0000000000000,00;0000000000000,00;0000000000000,07;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;035
035;200;202603;202603;9FSICTBB;00;NSNI;D;000000000006;000000000006,9;0,00671;0000000000000,05;0000000000000,00;0000000000000,00;0000000000000,05;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;031
035;200;202603;202603;9FSICTBB;00;NSNI;D;000000000012;000000000020,5;0,00671;0000000000000,14;0000000000000,01;0000000000000,00;0000000000000,15;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;253
035;200;202603;202603;9FSICTBB;00;NSNI;D;000000000009;000000000045,4;0,00671;0000000000000,30;0000000000000,01;0000000000000,00;0000000000000,31;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;355
035;200;202603;202603;9FSICTBB;00;NSNI;D;000000000003;000000000007,0;0,00671;0000000000000,05;0000000000000,00;0000000000000,00;0000000000000,05;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;931
035;200;202603;202603;9FSICTBB;00;NSNI;N;000000000008;000000000015,0;0,00671;0000000000000,10;0000000000000,00;0000000000000,00;0000000000000,10;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;031
035;200;202603;202603;9FSICTBB;00;NSNI;N;000000000008;000000000018,3;0,00671;0000000000000,12;0000000000000,00;0000000000000,00;0000000000000,12;;0000000000000,00;0000000000000,00;0000000000000,00;000000000000000;253
